camera_id,age_days,daily_usage_hours,avg_temperature_c,avg_humidity_percent,vibration_level,signal_strength_dbm,avg_power_consumption_w,firmware_version,camera_type,location_type,manufacturer,weather_exposure,needs_maintenance
CAM_029338,701,939,10.6,38.0,1.35,-45.9,15.1,6,Bullet,Indoor,Dahua,Medium,0
CAM_045490,1033,1034,19.9,79.5,0.25,-70.1,16.9,2,Dome,Warehouse,Hikvision,Medium,0
CAM_026378,1414,1033,22.3,66.1,0.65,-50.9,11.4,2,Bullet,Outdoor_Residential,Hikvision,Medium,0
CAM_027861,626,967,8.2,89.9,0.07,-61.9,8.1,10,Dome,Indoor,Axis,Medium,0
CAM_010533,20,1017,25.1,53.8,0.35,-50.0,13.5,2,Bullet,Warehouse,Bosch,High,1
CAM_015458,415,1064,29.6,73.7,0.83,-63.6,15.1,7,Bullet,Warehouse,Axis,High,0
CAM_049676,122,1066,25.6,52.9,0.35,-57.2,13.1,6,Dome,Indoor,Hikvision,High,0
CAM_045504,120,990,12.8,57.0,0.24,-41.8,13.3,4,Bullet,Outdoor_Residential,Dahua,Low,0
CAM_043501,50,1012,33.3,77.0,0.69,-67.8,17.7,8,PTZ,Outdoor_Residential,Bosch,High,0
CAM_034623,823,1090,28.4,83.2,1.2,-71.3,14.8,9,Dome,Outdoor_Residential,Axis,Low,0
CAM_005504,135,1008,23.1,53.2,2.24,-56.9,12.5,1,Thermal,Warehouse,Hikvision,Medium,0
CAM_016256,486,976,12.3,69.6,0.36,-45.1,19.1,6,PTZ,Indoor,Dahua,Low,0
CAM_009237,38,981,24.6,52.1,0.19,-41.7,13.6,9,Bullet,Warehouse,Hikvision,Low,1
CAM_045502,577,1008,12.5,73.0,0.08,-64.3,11.7,5,PTZ,Outdoor_Commercial,Hikvision,Medium,0
CAM_007950,1094,904,35.0,85.1,1.32,-60.9,19.8,3,PTZ,Outdoor_Residential,Hikvision,Low,0
CAM_013683,262,943,12.3,87.1,1.06,-58.0,10.3,2,Thermal,Indoor,Dahua,Low,0
CAM_015632,1386,924,20.4,58.8,0.31,-58.2,15.9,5,Dome,Warehouse,Hikvision,Low,0
CAM_026306,117,1023,27.8,58.5,0.06,-56.7,15.1,8,PTZ,Indoor,Hikvision,Medium,0
CAM_022071,718,933,26.5,82.5,0.44,-58.8,15.1,5,Bullet,Outdoor_Commercial,Axis,Medium,0
CAM_036752,136,1001,35.9,81.2,0.26,-56.4,11.2,3,Dome,Outdoor_Commercial,Axis,Medium,0
CAM_048320,48,974,29.8,29.0,0.93,-53.1,11.9,9,Bullet,Outdoor_Residential,Dahua,High,0
CAM_029278,379,1007,21.9,65.6,0.04,-63.7,11.8,8,PTZ,Indoor,Dahua,Low,0
CAM_001631,155,1070,16.1,83.1,0.38,-52.4,14.4,7,Dome,Outdoor_Commercial,Axis,Medium,0
CAM_006108,79,985,23.5,56.0,0.29,-54.9,19.3,2,Dome,Outdoor_Commercial,Bosch,Low,0
CAM_024339,369,966,1.5,77.8,0.31,-43.7,15.2,7,PTZ,Outdoor_Residential,Dahua,Low,0
CAM_015814,170,992,29.3,62.7,0.01,-49.7,13.3,7,Dome,Outdoor_Commercial,Axis,Medium,0
CAM_024383,276,1060,31.6,77.2,0.06,-52.7,16.3,9,Bullet,Indoor,Hikvision,Low,0
CAM_026607,56,1045,19.1,47.9,0.15,-54.6,15.8,8,PTZ,Indoor,Dahua,Low,0
CAM_000839,365,1044,26.0,59.1,0.42,-71.8,13.6,8,Dome,Warehouse,Hikvision,Low,0
CAM_011475,73,1031,14.7,59.8,0.26,-64.9,17.4,10,Dome,Outdoor_Commercial,Axis,High,0
CAM_020626,975,941,30.6,55.5,0.6,-66.5,18.5,3,Dome,Warehouse,Hikvision,Medium,0
CAM_008279,9,1094,19.6,77.7,0.08,-61.3,17.9,5,Bullet,Indoor,Hikvision,Medium,0
CAM_030633,355,977,31.0,82.5,0.03,-54.3,13.8,9,Bullet,Indoor,Hikvision,High,0
CAM_049340,242,986,21.1,61.3,0.12,-67.7,17.9,2,Dome,Warehouse,Hikvision,Medium,0
CAM_042844,209,996,15.9,45.3,0.05,-59.1,15.2,3,Dome,Outdoor_Commercial,Bosch,Medium,0
CAM_031544,165,1024,25.7,54.0,0.82,-59.5,13.5,7,Bullet,Indoor,Axis,Low,0
CAM_029500,598,954,25.2,77.0,0.28,-51.3,20.5,8,Bullet,Indoor,Hikvision,High,0
CAM_047762,122,1056,19.7,63.5,1.0,-63.8,19.7,2,PTZ,Outdoor_Commercial,Dahua,Medium,0
CAM_008875,43,998,22.3,41.2,0.21,-53.2,14.5,9,Dome,Indoor,Hikvision,Medium,0
CAM_043097,341,1032,16.2,71.1,0.04,-50.2,10.1,1,Dome,Indoor,Hikvision,Medium,0
CAM_030914,292,983,11.6,83.2,0.27,-52.0,15.5,8,PTZ,Indoor,Axis,Medium,0
CAM_005685,519,903,14.5,85.3,1.03,-54.8,11.7,7,Bullet,Indoor,Dahua,Medium,0
CAM_005733,281,1062,26.8,65.7,0.03,-60.2,19.0,2,Dome,Indoor,Dahua,Low,0
CAM_030292,66,996,28.2,57.1,0.37,-45.8,17.0,5,Bullet,Outdoor_Commercial,Dahua,Medium,0
CAM_011300,207,1001,24.5,44.4,0.01,-61.9,16.7,1,Bullet,Outdoor_Residential,Axis,Low,0
CAM_005598,396,1041,18.8,68.7,0.73,-54.9,13.9,2,Bullet,Outdoor_Residential,Axis,Medium,0
CAM_002517,236,1002,6.2,44.5,0.74,-69.4,19.4,7,Bullet,Outdoor_Residential,Axis,Medium,0
CAM_025779,170,948,21.2,55.1,0.52,-46.5,18.1,9,Thermal,Indoor,Hikvision,High,1
CAM_019825,407,1083,22.9,50.2,0.35,-68.9,16.6,1,Thermal,Warehouse,Bosch,Medium,0
CAM_035669,395,949,17.4,81.8,1.46,-68.1,16.7,7,Dome,Outdoor_Commercial,Hikvision,Medium,0
CAM_047048,900,961,15.5,78.1,0.17,-53.0,19.4,5,Dome,Outdoor_Commercial,Axis,Low,0
CAM_018331,253,1037,33.2,78.0,0.68,-46.7,8.4,1,Dome,Outdoor_Residential,Hikvision,Medium,0
CAM_001846,47,1013,17.6,85.8,1.08,-69.0,15.2,10,PTZ,Outdoor_Commercial,Hikvision,Medium,0
CAM_018502,482,947,24.6,82.8,0.15,-57.6,12.2,4,Bullet,Outdoor_Residential,Hikvision,Low,0
CAM_020217,211,958,26.8,55.6,0.72,-72.2,17.6,1,Bullet,Warehouse,Bosch,High,0
CAM_040292,236,1001,20.3,59.5,0.46,-66.8,11.9,4,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_034983,72,1054,31.5,62.6,0.24,-41.3,14.4,3,Bullet,Outdoor_Residential,Bosch,Low,0
CAM_027970,274,981,26.3,33.6,0.79,-61.6,15.0,7,PTZ,Warehouse,Axis,Low,0
CAM_028359,1118,1040,13.9,85.7,0.51,-36.6,13.5,4,Dome,Outdoor_Residential,Axis,Low,0
CAM_017901,174,999,19.2,49.6,0.01,-50.4,14.5,6,Dome,Outdoor_Commercial,Axis,High,1
CAM_027087,48,935,18.6,63.7,0.07,-72.2,19.5,1,Bullet,Indoor,Hikvision,Medium,0
CAM_012440,652,988,12.9,35.1,0.04,-68.2,22.6,1,Bullet,Indoor,Dahua,Low,0
CAM_012594,28,1011,33.0,61.0,0.12,-48.1,13.6,2,PTZ,Indoor,Axis,Medium,0
CAM_003197,762,991,17.2,50.9,0.06,-50.2,17.7,5,Dome,Outdoor_Commercial,Hikvision,High,0
CAM_002865,316,994,21.7,63.2,1.4,-60.4,14.2,10,Bullet,Warehouse,Hikvision,Medium,0
CAM_023311,460,1048,28.1,94.2,0.45,-58.6,15.1,9,Bullet,Outdoor_Commercial,Axis,Low,0
CAM_019741,170,973,17.0,74.6,0.24,-65.2,20.0,10,Bullet,Outdoor_Commercial,Axis,Low,0
CAM_009452,57,1021,19.4,53.3,0.14,-62.3,15.1,5,Dome,Warehouse,Hikvision,Low,0
CAM_034236,173,984,16.9,63.3,0.03,-64.6,14.9,7,Bullet,Outdoor_Commercial,Hikvision,Medium,0
CAM_001736,218,984,11.5,17.5,0.21,-59.5,15.7,9,Bullet,Outdoor_Residential,Hikvision,Low,0
CAM_045115,1215,946,24.7,53.0,0.17,-52.5,17.3,6,Dome,Indoor,Hikvision,High,0
CAM_028334,49,973,18.7,24.7,0.27,-52.3,14.1,3,PTZ,Indoor,Dahua,Low,0
CAM_011757,666,993,30.5,70.4,0.14,-33.1,13.9,6,Bullet,Indoor,Hikvision,Low,0
CAM_034580,864,1003,26.4,22.1,0.39,-51.1,14.6,4,Dome,Outdoor_Commercial,Dahua,Low,0
CAM_007029,60,950,26.8,88.6,0.07,-46.9,16.6,5,Dome,Indoor,Axis,High,1
CAM_023578,376,948,16.4,54.0,0.17,-49.3,13.7,6,Dome,Indoor,Hikvision,Medium,0
CAM_010859,340,969,15.3,62.8,0.05,-61.7,18.7,6,PTZ,Warehouse,Axis,High,0
CAM_038468,1190,1054,27.5,71.7,0.14,-39.0,15.0,2,Dome,Outdoor_Commercial,Hikvision,Low,0
CAM_016372,194,1055,25.6,84.0,0.62,-55.4,17.1,5,PTZ,Outdoor_Commercial,Dahua,High,0
CAM_014054,92,988,15.3,91.0,0.8,-50.6,13.4,1,PTZ,Outdoor_Commercial,Axis,High,0
CAM_038564,263,999,32.9,88.4,0.46,-47.9,13.1,3,Dome,Outdoor_Commercial,Hikvision,Low,0
CAM_034913,413,965,6.2,76.3,0.19,-63.2,14.0,9,Bullet,Warehouse,Hikvision,Low,0
CAM_049084,75,1017,22.7,52.2,0.23,-61.7,20.2,4,Dome,Indoor,Axis,Medium,0
CAM_001930,316,913,13.1,65.8,0.68,-58.4,15.2,7,Dome,Outdoor_Residential,Dahua,High,0
CAM_046498,114,1008,16.8,59.2,0.91,-64.5,12.5,9,Bullet,Outdoor_Residential,Dahua,Medium,0
CAM_001126,33,964,20.5,52.5,0.42,-56.0,16.4,9,Dome,Outdoor_Commercial,Hikvision,High,0
CAM_014233,821,978,27.7,54.7,0.07,-62.2,15.8,2,Dome,Indoor,Dahua,Low,0
CAM_044700,431,1032,15.8,67.3,0.1,-63.8,20.1,7,Bullet,Outdoor_Residential,Axis,High,0
CAM_030321,1008,898,26.5,78.0,0.28,-39.8,11.8,3,PTZ,Outdoor_Residential,Bosch,Low,0
CAM_042697,98,1001,41.6,35.1,0.19,-52.1,9.8,9,Bullet,Outdoor_Residential,Dahua,Medium,0
CAM_007479,216,1041,13.8,39.0,0.62,-56.2,17.8,8,Dome,Indoor,Dahua,High,0
CAM_029036,288,993,30.0,73.6,0.39,-51.3,16.3,4,Thermal,Indoor,Axis,Medium,0
CAM_012589,460,920,27.6,37.7,0.09,-47.9,14.6,3,Dome,Outdoor_Residential,Hikvision,High,1
CAM_044510,649,1032,27.6,60.8,0.2,-48.3,15.3,10,PTZ,Outdoor_Residential,Dahua,Low,0
CAM_013588,3,1036,33.9,38.3,0.37,-53.0,19.4,9,PTZ,Indoor,Hikvision,Medium,1
CAM_017306,67,1004,10.9,68.9,0.3,-59.6,17.9,10,Dome,Indoor,Axis,Low,0
CAM_002888,607,1158,18.7,22.1,0.1,-51.9,13.2,2,Bullet,Outdoor_Residential,Hikvision,Low,0
CAM_046393,35,1061,21.1,60.2,0.24,-65.1,13.7,9,Bullet,Indoor,Hikvision,Medium,0
CAM_022034,1043,935,28.3,81.9,1.25,-45.4,16.9,2,Bullet,Outdoor_Commercial,Axis,High,0
CAM_020137,71,956,12.6,61.9,0.2,-61.2,12.9,7,Bullet,Indoor,Hikvision,Medium,0
CAM_036454,495,971,11.7,55.7,0.03,-59.4,19.7,9,Dome,Outdoor_Commercial,Dahua,Medium,0
CAM_008877,147,977,9.4,82.0,0.04,-55.9,17.5,10,PTZ,Outdoor_Residential,Dahua,High,0
CAM_030442,3,958,13.2,66.1,0.38,-48.3,12.5,4,Dome,Indoor,Axis,High,1
CAM_029915,153,969,32.0,79.0,0.15,-60.0,15.0,4,Dome,Indoor,Axis,High,0
CAM_048715,918,1005,10.1,78.6,0.07,-48.2,12.5,3,Dome,Outdoor_Residential,Bosch,Low,0
CAM_036947,36,1048,8.8,29.8,0.16,-50.5,13.8,7,Bullet,Outdoor_Residential,Axis,Low,0
CAM_008668,106,1013,17.9,74.3,0.35,-47.4,17.3,4,Dome,Outdoor_Residential,Hikvision,Medium,0
CAM_031394,436,988,25.0,28.5,0.03,-63.7,17.6,5,Dome,Indoor,Dahua,Low,0
CAM_041419,20,1011,25.9,24.1,0.69,-51.7,14.4,3,Bullet,Indoor,Bosch,Low,1
CAM_010240,288,991,1.1,62.7,0.23,-49.7,17.7,5,Dome,Warehouse,Axis,High,0
CAM_007596,85,1049,17.2,67.9,0.03,-46.5,16.4,6,PTZ,Outdoor_Commercial,Bosch,Low,0
CAM_043330,1185,1012,21.5,75.6,0.08,-55.2,14.5,5,Dome,Indoor,Axis,High,0
CAM_008870,908,975,16.4,61.3,0.29,-52.5,15.0,4,Dome,Warehouse,Hikvision,Low,0
CAM_007800,14,1031,32.5,70.5,0.76,-70.0,17.8,3,PTZ,Outdoor_Residential,Dahua,High,0
CAM_020999,204,953,22.9,60.6,0.1,-50.4,9.6,8,Dome,Warehouse,Dahua,Low,0
CAM_013035,409,958,10.4,62.0,0.51,-62.4,20.7,2,Thermal,Warehouse,Axis,Medium,0
CAM_019849,133,1034,25.0,38.8,0.02,-57.0,14.5,7,Dome,Warehouse,Bosch,Low,1
CAM_005200,132,1018,11.6,72.4,0.16,-50.6,10.0,9,Dome,Outdoor_Commercial,Dahua,High,0
CAM_038426,1028,1033,34.7,54.6,0.1,-54.0,13.1,5,Bullet,Warehouse,Dahua,Low,0
CAM_045463,21,994,10.4,68.5,0.22,-67.3,13.6,4,PTZ,Indoor,Dahua,Medium,0
CAM_033669,985,1013,15.9,90.0,0.02,-44.3,10.5,5,Bullet,Indoor,Axis,Medium,0
CAM_040488,434,1027,29.3,47.8,0.09,-50.6,16.3,5,Bullet,Outdoor_Commercial,Dahua,Low,0
CAM_013160,281,1114,17.9,64.7,0.03,-59.9,17.0,3,Bullet,Outdoor_Commercial,Dahua,Medium,0
CAM_005662,611,1020,14.8,57.4,0.11,-58.7,14.8,8,Bullet,Indoor,Hikvision,Low,0
CAM_044310,221,1052,23.6,44.0,0.04,-62.6,11.4,8,Bullet,Indoor,Axis,High,0
CAM_034267,97,964,17.6,83.3,0.07,-50.0,13.5,4,PTZ,Warehouse,Axis,Low,0
CAM_007955,275,1053,10.5,59.1,0.84,-64.2,15.0,2,Bullet,Outdoor_Residential,Hikvision,Low,0
CAM_012968,357,1075,24.6,76.7,0.79,-53.3,14.7,8,Bullet,Outdoor_Commercial,Hikvision,Low,0
CAM_049696,506,961,20.4,52.3,0.04,-47.2,18.0,6,PTZ,Outdoor_Residential,Hikvision,High,0
CAM_042655,373,1018,24.1,79.2,0.19,-52.4,17.6,4,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_030691,179,1012,32.2,65.5,0.61,-61.6,20.7,8,Dome,Outdoor_Commercial,Hikvision,Low,0
CAM_000061,115,1074,21.3,51.5,0.16,-43.6,11.8,3,PTZ,Outdoor_Residential,Dahua,Low,0
CAM_033594,11,928,37.9,59.3,0.4,-65.2,14.7,10,Bullet,Indoor,Dahua,Medium,0
CAM_012909,806,1063,20.2,55.1,0.32,-59.3,14.1,10,Bullet,Indoor,Dahua,High,0
CAM_027717,10,994,24.1,69.4,1.49,-49.7,14.6,2,Dome,Warehouse,Dahua,Medium,1
CAM_010827,944,982,29.7,70.0,0.12,-49.7,10.1,7,Dome,Indoor,Hikvision,High,0
CAM_026231,304,970,29.8,68.5,0.66,-62.2,13.9,8,Bullet,Outdoor_Residential,Hikvision,Medium,0
CAM_007779,266,974,37.8,63.3,0.46,-57.3,12.0,5,Bullet,Outdoor_Residential,Axis,High,0
CAM_040065,845,988,8.1,51.9,0.16,-61.7,16.1,9,PTZ,Indoor,Axis,Medium,0
CAM_010202,133,949,20.9,55.4,0.48,-49.3,18.3,8,PTZ,Warehouse,Dahua,Low,0
CAM_001808,69,925,12.3,78.5,0.44,-56.8,16.5,8,Bullet,Outdoor_Residential,Bosch,Low,0
CAM_037577,55,1054,2.7,90.7,0.29,-42.6,10.8,6,Bullet,Outdoor_Commercial,Hikvision,Low,0
CAM_042763,373,951,18.1,38.2,0.07,-41.8,12.8,9,Bullet,Outdoor_Commercial,Hikvision,Low,0
CAM_022281,196,1008,23.5,40.8,0.74,-57.6,19.5,4,Bullet,Indoor,Dahua,High,0
CAM_031942,119,961,23.4,72.1,0.51,-51.3,15.5,2,Thermal,Indoor,Axis,High,0
CAM_041614,155,1034,34.4,75.7,0.17,-47.7,17.5,7,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_010424,554,977,17.7,64.6,1.45,-54.4,14.5,7,Dome,Outdoor_Residential,Dahua,Low,0
CAM_013614,245,1065,14.1,92.4,0.6,-55.9,11.1,7,Dome,Indoor,Axis,Low,0
CAM_027269,9,1022,24.6,70.6,0.46,-45.5,14.8,5,Bullet,Indoor,Axis,High,1
CAM_008420,309,1013,2.6,79.7,0.14,-39.3,15.4,2,PTZ,Indoor,Hikvision,High,0
CAM_033890,79,1037,17.1,43.5,0.11,-60.7,16.4,3,Bullet,Outdoor_Commercial,Axis,Low,0
CAM_032671,289,948,34.6,72.2,0.88,-57.1,14.5,6,PTZ,Outdoor_Residential,Hikvision,High,0
CAM_010632,90,1039,8.1,67.9,0.71,-55.6,17.5,10,Bullet,Outdoor_Commercial,Axis,Medium,0
CAM_030902,320,991,32.7,76.6,0.34,-55.1,9.7,5,Dome,Outdoor_Residential,Axis,Low,0
CAM_003489,200,943,19.8,69.9,0.04,-59.9,14.0,1,Dome,Indoor,Hikvision,Medium,0
CAM_045940,44,1081,26.1,55.6,1.03,-51.8,17.7,9,Bullet,Outdoor_Commercial,Bosch,Low,0
CAM_013958,379,998,24.2,52.7,0.92,-47.6,21.2,7,Bullet,Indoor,Axis,Medium,0
CAM_012203,525,1115,18.4,79.4,1.25,-56.9,10.3,5,PTZ,Outdoor_Commercial,Axis,High,0
CAM_028964,156,1045,24.4,64.1,0.92,-46.4,17.1,7,Dome,Indoor,Hikvision,High,0
CAM_025286,439,979,19.0,90.5,0.56,-61.1,19.5,9,PTZ,Outdoor_Residential,Axis,Medium,0
CAM_009186,475,1045,8.8,49.2,0.27,-43.1,16.7,7,Dome,Indoor,Hikvision,Low,0
CAM_017150,257,957,25.6,70.9,0.51,-58.2,16.9,6,Bullet,Outdoor_Commercial,Hikvision,Low,0
CAM_043189,425,1121,39.1,76.9,0.2,-50.2,16.6,2,Dome,Indoor,Axis,Low,0
CAM_015650,9,1034,24.6,78.8,0.61,-63.7,11.1,3,Bullet,Indoor,Hikvision,Medium,0
CAM_006658,52,1118,10.8,62.8,1.21,-43.6,17.4,1,Bullet,Warehouse,Axis,Low,1
CAM_028374,158,1005,16.2,49.5,0.46,-65.8,17.5,4,Dome,Warehouse,Dahua,Low,0
CAM_023879,352,996,8.6,72.8,0.61,-56.1,17.5,4,Dome,Outdoor_Commercial,Axis,High,0
CAM_045458,138,981,14.2,86.1,0.43,-60.9,11.2,1,Bullet,Outdoor_Commercial,Hikvision,Low,0
CAM_035087,78,1077,8.7,72.7,0.36,-48.3,17.1,1,Thermal,Outdoor_Residential,Hikvision,Low,1
CAM_041987,544,1020,21.3,86.9,0.26,-30.0,18.4,8,Bullet,Outdoor_Residential,Dahua,Medium,0
CAM_032266,648,990,10.1,35.8,0.16,-36.4,12.6,5,Thermal,Outdoor_Residential,Axis,Medium,1
CAM_042973,522,1006,21.8,72.6,0.74,-61.6,16.9,6,Bullet,Warehouse,Hikvision,Low,0
CAM_001572,487,998,27.3,72.4,1.1,-66.0,12.1,6,Bullet,Indoor,Bosch,Low,0
CAM_032569,1308,1087,16.0,65.6,0.07,-60.6,13.5,10,Thermal,Indoor,Axis,Medium,0
CAM_035279,3,1042,33.5,63.6,0.94,-51.3,16.1,2,PTZ,Outdoor_Commercial,Hikvision,Low,0
CAM_046451,9,957,18.4,28.7,0.53,-42.9,12.1,10,Dome,Outdoor_Commercial,Hikvision,High,1
CAM_016124,257,1060,17.2,92.5,1.02,-44.1,12.3,5,Bullet,Indoor,Dahua,High,0
CAM_013431,998,1006,35.1,79.6,0.32,-64.1,13.2,2,Bullet,Outdoor_Residential,Dahua,High,0
CAM_006179,140,1019,7.2,71.5,1.3,-60.7,17.9,5,Bullet,Indoor,Hikvision,Low,0
CAM_032679,256,1018,26.1,61.7,0.13,-54.4,19.0,4,PTZ,Outdoor_Residential,Axis,Low,0
CAM_000939,313,975,12.4,84.5,0.77,-49.7,14.3,8,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_029188,374,1013,21.7,31.1,0.72,-43.0,15.6,9,Bullet,Outdoor_Residential,Dahua,High,0
CAM_034755,390,1010,19.5,51.2,0.25,-69.7,14.5,4,Bullet,Outdoor_Commercial,Hikvision,High,0
CAM_049311,432,1029,34.3,60.6,0.06,-62.5,15.8,10,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_008825,131,937,32.0,84.8,1.39,-56.9,12.0,3,Dome,Indoor,Bosch,Low,0
CAM_031072,63,1062,14.4,73.2,0.29,-49.1,19.4,9,Dome,Indoor,Hikvision,Low,1
CAM_035210,49,1025,21.4,87.7,0.13,-64.1,16.7,7,Bullet,Outdoor_Commercial,Dahua,Low,0
CAM_015255,938,1030,19.6,58.4,0.6,-39.3,14.2,8,Dome,Warehouse,Axis,Low,0
CAM_042004,1455,1035,14.6,72.2,0.44,-66.6,18.3,2,Dome,Warehouse,Bosch,Low,0
CAM_022853,342,1011,24.3,38.0,0.05,-43.6,15.9,5,Dome,Outdoor_Commercial,Axis,High,0
CAM_046718,58,1070,23.7,68.9,0.06,-50.4,15.5,9,PTZ,Outdoor_Commercial,Dahua,Medium,0
CAM_003460,117,1006,28.1,49.4,0.02,-46.0,14.2,7,Dome,Indoor,Dahua,Medium,0
CAM_049939,472,1042,34.0,45.8,0.07,-71.0,13.1,8,PTZ,Outdoor_Commercial,Hikvision,Low,0
CAM_006832,261,1088,9.1,56.9,0.24,-40.3,15.8,7,Dome,Outdoor_Residential,Dahua,Medium,0
CAM_033010,360,942,15.3,60.4,0.13,-50.2,17.9,9,Bullet,Indoor,Hikvision,Medium,0
CAM_011306,1125,960,16.4,32.7,0.63,-60.8,12.8,8,Dome,Outdoor_Residential,Dahua,Medium,0
CAM_048619,1001,950,29.8,45.1,1.76,-55.4,19.5,3,Dome,Outdoor_Residential,Hikvision,Medium,0
CAM_036073,336,1062,16.8,56.3,0.67,-65.6,11.0,3,PTZ,Outdoor_Residential,Hikvision,Medium,0
CAM_028455,752,987,25.4,80.6,0.03,-48.4,19.2,9,Bullet,Outdoor_Residential,Hikvision,Low,0
CAM_027963,10,978,18.4,79.8,1.02,-51.8,14.9,9,PTZ,Indoor,Dahua,Medium,0
CAM_034854,53,1054,13.1,73.9,0.16,-55.1,15.7,5,Dome,Indoor,Axis,Low,0
CAM_035412,219,1041,19.6,49.8,0.34,-48.0,17.3,8,PTZ,Outdoor_Residential,Hikvision,Medium,0
CAM_027700,216,1010,15.4,54.6,0.49,-48.8,15.6,3,Bullet,Outdoor_Residential,Hikvision,Low,0
CAM_038261,824,1067,17.5,44.6,0.38,-54.7,15.3,3,Bullet,Warehouse,Axis,High,0
CAM_041279,550,1010,24.6,76.3,0.26,-48.4,15.6,1,Bullet,Warehouse,Axis,Low,0
CAM_049225,574,934,18.1,54.3,0.25,-41.0,13.7,10,PTZ,Warehouse,Hikvision,Medium,0
CAM_003021,206,1018,15.5,85.0,1.06,-51.3,20.1,10,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_003220,264,970,32.1,55.8,0.65,-59.0,12.0,8,Dome,Outdoor_Commercial,Hikvision,Low,0
CAM_017937,229,961,30.0,91.6,0.0,-51.8,13.0,5,Dome,Outdoor_Commercial,Hikvision,Low,0
CAM_023712,244,1068,21.8,42.5,0.33,-55.2,19.8,1,PTZ,Outdoor_Commercial,Hikvision,Medium,0
CAM_000150,871,1006,32.6,87.7,0.36,-57.6,13.4,8,Dome,Outdoor_Residential,Axis,High,0
CAM_012613,119,1017,12.4,59.9,0.05,-61.2,10.0,10,Thermal,Outdoor_Commercial,Hikvision,High,0
CAM_018554,163,986,25.5,47.4,0.41,-53.0,14.2,8,Dome,Warehouse,Bosch,Low,0
CAM_035927,363,1083,24.5,54.7,0.35,-41.2,13.8,4,PTZ,Indoor,Bosch,Low,0
CAM_031350,441,992,11.3,65.4,0.26,-74.3,18.7,8,Bullet,Indoor,Axis,High,0
CAM_046958,147,974,37.2,72.7,0.17,-57.4,15.4,7,Dome,Indoor,Bosch,High,0
CAM_042916,415,1026,26.9,45.9,0.31,-64.1,11.6,4,Dome,Warehouse,Hikvision,Low,0
CAM_004678,414,981,23.0,62.3,0.17,-59.5,15.4,5,PTZ,Outdoor_Residential,Axis,High,0
CAM_031150,392,990,14.6,77.6,0.59,-59.0,14.2,4,Dome,Outdoor_Residential,Dahua,High,0
CAM_048472,145,965,26.6,74.9,0.78,-57.0,15.9,4,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_009731,503,992,25.6,84.3,0.26,-62.6,10.4,10,Bullet,Warehouse,Dahua,Low,0
CAM_036352,354,1033,37.2,84.0,0.12,-62.4,15.1,1,PTZ,Outdoor_Residential,Bosch,Low,0
CAM_042834,468,987,17.6,32.3,1.49,-47.8,13.8,10,Dome,Warehouse,Dahua,Low,0
CAM_026348,976,1053,24.4,28.9,0.07,-53.6,17.1,4,Dome,Outdoor_Commercial,Axis,Medium,0
CAM_029573,354,1018,24.9,74.0,0.2,-67.7,14.1,2,PTZ,Outdoor_Residential,Dahua,Low,0
CAM_045329,977,1031,12.2,48.3,0.48,-60.6,14.0,8,Bullet,Outdoor_Commercial,Axis,Low,0
CAM_003929,46,975,17.1,82.1,1.0,-56.9,10.0,1,Dome,Outdoor_Residential,Dahua,Medium,0
CAM_018455,74,990,12.1,59.8,0.51,-47.5,13.2,2,Bullet,Outdoor_Commercial,Hikvision,High,1
CAM_019451,356,975,28.9,60.8,0.85,-60.0,22.0,7,Dome,Indoor,Axis,Medium,0
CAM_003298,171,997,32.1,67.3,0.2,-63.6,14.5,4,Dome,Outdoor_Commercial,Bosch,High,0
CAM_040426,46,1020,23.9,63.0,0.99,-49.8,15.0,1,Dome,Indoor,Axis,Medium,0
CAM_043438,182,1028,31.4,84.6,1.53,-54.4,16.7,7,PTZ,Outdoor_Residential,Hikvision,Medium,0
CAM_001489,217,1041,4.1,47.5,0.13,-43.8,15.0,9,Bullet,Outdoor_Commercial,Axis,Low,0
CAM_034590,51,1011,9.5,90.3,0.58,-55.8,19.5,2,Bullet,Indoor,Axis,Low,0
CAM_028459,146,1045,23.8,53.9,0.09,-52.0,20.4,9,Dome,Indoor,Hikvision,High,0
CAM_031611,161,966,23.3,30.9,0.65,-61.3,16.6,3,Dome,Outdoor_Commercial,Axis,Medium,0
CAM_046538,174,1044,25.0,70.8,0.61,-69.2,16.2,7,Dome,Warehouse,Axis,Low,0
CAM_021750,18,1011,20.7,70.0,0.64,-52.9,17.1,8,Dome,Outdoor_Residential,Hikvision,Medium,0
CAM_010881,30,979,22.0,52.2,0.28,-53.6,14.6,7,Dome,Outdoor_Residential,Dahua,Medium,0
CAM_014673,572,940,13.0,53.8,0.4,-57.4,14.1,8,Dome,Warehouse,Hikvision,High,0
CAM_008478,387,974,34.5,81.5,0.13,-62.9,16.1,2,Dome,Outdoor_Residential,Bosch,High,0
CAM_027545,132,941,29.8,31.5,0.07,-42.7,16.2,5,Dome,Indoor,Axis,Low,0
